,Unnamed: 0,Unnamed: 0.1,address,categories,city,name,postalCode,province,reviews.rating,reviews.text,reviews.username
482,482,485,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,1.0,I have stayed at Kimpton hotels often and this is the only one that did not make the grade.   Many other Alexandria hotels are by far superior!  This property is a former Holiday Inn and it still unfortunately felt like it.  I will stay at other hotels when I get back to Alexandria and will not consider this one.  This is so far below the standards of the DuPont Circle Palomar that I was shocked.  Unfortunately This will probably lead me to not consider other Kimpton hotels I have not seen before I stay at them.  The hotel was way way overpriced for what it is.  The chain needs to fix this one because it brings down the entire Kimpton reputation. They have a great King Street location but that is all.  The hotel did not even offer free newspapers--inexcusable for the price.  I left after one night and  spent the next four nights in a nearby hotel that was everything this one was not--and I paid $100 a night less.  This is a very poor excuse for a boutique hotel.,Kristyn
483,483,486,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,2.0,"Set in beautiful Old Town, the setting for this hotel is quite calming and as a dog-friendly establishment, bringing fido was another plus... however, all the outdoor beauty and stylish hotel esthetics cannot mask how awful our customer service/staff experience was. From requesting room service, or inquiring about an AC issue, nothing was timely. Most of the time we had to call back after 30 minutes to ask for service again otherwise it wouldn't have come!",Kristyn
484,484,487,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,4.0,"The Monaco Alexandria is a recently remodeled hotel in the heart of Downtown Alexandria, VA.Our room was well styled, very clean and much nicer than rooms we have paid much more for in the past. We did not use its restaurant.There were simultaneus wedding receptions going on so the atmosphere was both busy and festive. We parked in a garage only a block away for $12 for one night. Doorman, room service and check in agents were all nice and professional.The 3PM check in time was not altered due to our early arrival but we did not mind the 30 minute wait. There were free refreshments in the lobby.",A verified traveler
485,485,488,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,Very nice hotel. I was able to have a goldfish brought up to the room (just for the fun of it). We had our old dog with us and it was hard to find grass for him to use the bathroom.,A verified traveler
486,486,489,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,4.0,"Great location, very friendly staff, clean, courteous, professional and comfortable. well appointed. Would definitely stay there again.",A verified traveler
487,487,490,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,Great hotel...already referred it to friends...planning a second visit...staff was great!,A verified traveler
488,488,491,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,"Very funky little hotel... the only thing(s) I'd change would be to have a small coffee maker in the room and maybe a complimentary bottle of water because the tap water tastes terrible and there is no mini-bar. Otherwise great, we plan on returning very soon.",LG
489,489,492,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,3.0,"For those not taking pets along with you on the road, this hotel is probably more of a 4 than a 3.We never got the advertised amenities for our dog even though we clearly checked in with her when we arrived at the hotel. Complimentary dog bags were provided (only when we asked for them), but nowhere near the level of service advertised for our four-legged companion.The internet at the hotel is not complimentary. They make you sign up for their rewards program to have access to the internet at their hotel. (A minor pain admittedly, but when one is in a hurry, it's a completely unnecessary hassle).",A verified traveler
490,490,493,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,"Although a ways from DC, this hotel's value can't be beat. Beautiful design, spacious rooms and excellent ammenities. Plus Old Town is charming in it's own right, not to mention the good food & coffee within the hotel and nearby.",Lindsey
491,491,494,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,"Great location, you can walk to the Metro and any kind of food you want.  Very comforable hotel with a very professional staff.  You won't go wrong with staying here.",Lindsey
492,492,495,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,4.0,Second time staying here -- one of the most dog friendly cities and this hotel loves dogs!! My pet felt happy and welcome. Room clean comfy :) staff friendly extended my checkout time upon special request. Overall great experience And yes will stay again !,A verified traveler
493,493,496,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,"I visit the Hotel Monaco Alexandria every spring and am always impressed! Great service, great location, great hotel!",A verified traveler
494,494,497,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,The hotel was beautiful. Rooms were well kept and staff was a delight.,A verified traveler
495,495,498,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,4.0,We loved the hotel and the staff was great but where our room was located it was extremely noisy. There was a staff entrance near our door on the 2nd floor and I think that was the source.,A verified traveler
496,496,499,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,"We stayed at this hotel for our visit to DC. It was perfect because it was a short drive to DC. Restaurants, shopping, blues bar all in walking distance.",A verified traveler
497,497,500,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,Best hotel in Old Town Alexandria! Quality is consistent across the country too.,A verified traveler
498,498,501,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,3.0,Hotel was pretty on the surface. Mattress was not luxury. AC was so loud had to literally turn it off. Walls paper thin and doors need to be cushioned so they don't slam.,Rick
499,499,502,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,Perfect stay. Will go again,Mike
500,500,503,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,"Staff was top notch. It's expensive, but then again the whole town is so you should already be aware of that.Great if you have pets. My kids spent their time in the pool which has a lifeguard on duty a nice feature if you are looking after more then one kid.",Mike
501,501,504,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,4.0,service was great but they seem to be skimpy with the shampoo and towels.,A verified traveler
502,502,505,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,4.0,"Comfortable hotel. Very clean and quiet. It's older, but kept up very well. Only down side is workout room is small and heat was set at 72 which was too warm. My room was near a storage room and people in there were very load at 5:30am and woke me up. There must have been shelves against the wall of my bed and they were so loud and aggressive that my bed was shaking.",Jeannie
503,503,506,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,Loved the location and service. Very pet friendly. Excellent restaurant. Nice happy hour! Many great restaurants and fast walk to the river walkway. Easy access to free trolley and metro.,Sandra
504,504,507,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,Excellent. Rooms are very spacious and clean. Overall high quality hotel.,Jim
505,505,508,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,The hotel is in the heart of Old Towne Alexandria which made it very easy to walk to the different shops and historical sites in the area-not needing a rental car or having to pay for parking. Uber was accessed a couple of times when going to DC and Mount Vernon. This is our 2nd time to stay at Hotel Monaco over the Thanksgiving Day weekend.,A verified traveler
506,506,509,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,5.0,We stayed here to attend a convention in the National harbour. Our room was a little dusty in a few spots but otherwise everything appeared clean. The people at the front desk were especially polite and courteous. If we stay in the area again this will likely be our first choice.,A verified traveler
507,507,510,480 King St,"Hotels,Hotel",Alexandria,"The Alexandrian, Autograph Collection",22314,VA,4.0,"A great old hotel in an historic location, convenient for shopping, dinning, and historic site visits. We were very impressed by the door staff, bellmen and desk staff. We were less impressed by the limited storage in our room (we stayed for a week), the lack of towel bars in the bath, and the chilly temps in the bathroom. Otherwise, the room was wonderful. We would be happy to stay there again in the future.I hate the trend toward duvets in place of blankets. It is nearly impossible to make the room cool enough at night to make the duvet usable. Without it's cover, of course, the sleeper is too cold to be comfortable. Hence, a night in bed is a constant process of pushing down and pulling up the duvet.The wine reception each afternoon is a very nice touch.",Ron
